open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_base_vol,taker_quote_vol,ignore
2019-01-15 06:00:00,3619.14,3621.92,3610.12,3616.81,1309.362526,2019-01-15 06:59:59.999,4735717.89531982,8104,711.76097000,2574410.39780884,0
2019-01-15 07:00:00,3616.03,3629.45,3616.03,3629.09,1118.748268,2019-01-15 07:59:59.999,4055196.53338462,8685,569.78562100,2065537.04407689,0
2019-01-15 08:00:00,3629.09,3630.43,3616.0,3624.34,1091.327945,2019-01-15 08:59:59.999,3955120.55708898,6602,533.58574000,1933896.38308015,0
2019-01-15 09:00:00,3623.64,3625.04,3578.07,3604.06,2603.260356,2019-01-15 09:59:59.999,9372517.00140755,14245,1106.91741700,3986272.17149516,0
2019-01-15 10:00:00,3604.51,3618.0,3591.02,3610.64,1608.014451,2019-01-15 10:59:59.999,5792679.20396513,9044,972.83609900,3504489.04747906,0
2019-01-15 11:00:00,3610.56,3617.59,3606.37,3611.39,1017.478956,2019-01-15 11:59:59.999,3674475.71784311,7345,482.86419000,1743871.46023629,0
2019-01-15 12:00:00,3612.1,3618.0,3591.0,3602.6,1149.622173,2019-01-15 12:59:59.999,4145852.08117579,8541,596.32114900,2150566.36408448,0
2019-01-15 13:00:00,3602.06,3634.75,3600.0,3624.78,1675.951607,2019-01-15 13:59:59.999,6061756.49777037,10758,1002.15812100,3624785.43131437,0
2019-01-15 14:00:00,3624.96,3626.31,3612.91,3625.09,1501.964222,2019-01-15 14:59:59.999,5437800.14341315,9715,753.22372500,2726989.61678794,0
2019-01-15 15:00:00,3625.09,3640.77,3580.0,3596.98,3168.354473,2019-01-15 15:59:59.999,11404163.66961119,17796,1493.99928600,5378947.56499073,0
2019-01-15 16:00:00,3597.31,3610.73,3583.5,3599.01,1557.843901,2019-01-15 16:59:59.999,5609235.88078914,10306,854.83322400,3078101.23651163,0
2019-01-15 17:00:00,3599.01,3604.5,3592.05,3602.37,1000.566765,2019-01-15 17:59:59.999,3600716.45558981,7934,532.65413400,1916874.41626854,0
2019-01-15 18:00:00,3602.25,3607.62,3590.5,3596.98,1022.589069,2019-01-15 18:59:59.999,3678235.34850167,7933,519.57094900,1868904.66170043,0
2019-01-15 19:00:00,3596.96,3605.0,3589.01,3604.14,811.118759,2019-01-15 19:59:59.999,2917727.12544227,7206,427.13154700,1536726.49284515,0
2019-01-15 20:00:00,3604.14,3605.0,3516.62,3532.59,4462.085756,2019-01-15 20:59:59.999,15875334.01458987,23706,1983.44096900,7058261.95315632,0
2019-01-15 21:00:00,3534.42,3550.0,3524.42,3539.33,1930.763014,2019-01-15 21:59:59.999,6834008.85939379,11917,1044.23960000,3696887.35203406,0
2019-01-15 22:00:00,3539.57,3557.5,3536.05,3543.97,1109.863839,2019-01-15 22:59:59.999,3937906.50375120,8564,590.92784700,2096532.38004891,0
2019-01-15 23:00:00,3543.97,3565.1,3542.43,3553.06,1064.767737,2019-01-15 23:59:59.999,3784417.83474427,8495,543.96244300,1933622.76094664,0
2019-01-16 00:00:00,3553.06,3565.47,3543.51,3561.05,1070.838554,2019-01-16 00:59:59.999,3807636.42686283,8123,545.64885500,1939937.68705271,0
2019-01-16 01:00:00,3561.05,3569.89,3558.34,3568.74,674.116413,2019-01-16 01:59:59.999,2402590.58930364,6155,365.18685400,1301707.37128714,0
2019-01-16 02:00:00,3567.83,3568.79,3555.38,3564.83,762.129933,2019-01-16 02:59:59.999,2714630.47051462,6518,383.38302100,1365425.45659840,0
2019-01-16 03:00:00,3564.85,3575.37,3560.0,3572.5,703.880532,2019-01-16 03:59:59.999,2510976.46031726,6735,417.79208400,1490457.98310641,0
2019-01-16 04:00:00,3572.55,3583.71,3570.57,3572.95,1437.677955,2019-01-16 04:59:59.999,5143076.33727081,8220,815.20739700,2916529.18042175,0
2019-01-16 05:00:00,3572.63,3582.53,3570.0,3578.81,910.571205,2019-01-16 05:59:59.999,3255776.03198465,7026,466.22127700,1666936.48836187,0
2019-01-16 06:00:00,3578.97,3580.89,3565.5,3569.93,801.808254,2019-01-16 06:59:59.999,2864034.92613895,6478,428.49262800,1530623.79280831,0
2019-01-16 07:00:00,3570.12,3572.0,3552.25,3555.07,920.516591,2019-01-16 07:59:59.999,3278380.38006686,8078,453.80533600,1616299.28565290,0
2019-01-16 08:00:00,3556.04,3599.99,3553.96,3585.0,1375.809092,2019-01-16 08:59:59.999,4917429.24468990,10353,686.68342200,2453169.13201988,0
2019-01-16 09:00:00,3585.71,3603.96,3580.0,3580.63,1719.166766,2019-01-16 09:59:59.999,6171495.05103288,10708,957.97555200,3439501.11413303,0
2019-01-16 10:00:00,3580.64,3597.62,3580.55,3585.46,712.24549,2019-01-16 10:59:59.999,2557336.36066878,6289,367.61931100,1319975.67286522,0
2019-01-16 11:00:00,3587.06,3593.85,3583.08,3589.02,510.838845,2019-01-16 11:59:59.999,1833494.45246590,4520,268.57940500,963965.81404517,0
2019-01-16 12:00:00,3589.08,3645.0,3589.0,3611.94,2079.265153,2019-01-16 12:59:59.999,7517699.76595095,13524,1129.86854700,4084959.58264199,0
2019-01-16 13:00:00,3611.11,3619.4,3574.93,3592.1,2109.110302,2019-01-16 13:59:59.999,7597794.24742277,13446,919.62178100,3313017.99279180,0
2019-01-16 14:00:00,3592.11,3609.14,3587.11,3598.21,1271.276094,2019-01-16 14:59:59.999,4572236.93663046,9302,630.86473600,2269368.60066710,0
2019-01-16 15:00:00,3598.23,3612.24,3579.0,3590.22,1568.32532,2019-01-16 15:59:59.999,5635478.11985312,10343,825.73005300,2967332.23742339,0
2019-01-16 16:00:00,3591.16,3594.51,3560.2,3581.57,1726.814007,2019-01-16 16:59:59.999,6182141.42018093,11912,805.60493800,2884640.66214635,0
2019-01-16 17:00:00,3582.01,3592.0,3581.59,3590.5,1005.381069,2019-01-16 17:59:59.999,3606975.78156932,8038,486.64964400,1745917.26105656,0
2019-01-16 18:00:00,3590.51,3610.0,3576.81,3588.75,1479.794814,2019-01-16 18:59:59.999,5318465.15681288,10177,740.26780400,2660701.81771039,0
2019-01-16 19:00:00,3588.46,3592.16,3561.53,3576.4,1264.132377,2019-01-16 19:59:59.999,4520444.99115763,9813,629.51641500,2251237.81452161,0
2019-01-16 20:00:00,3576.6,3582.81,3561.81,3577.91,897.59865,2019-01-16 20:59:59.999,3206568.17603962,7973,443.47902400,1584770.16952783,0
2019-01-16 21:00:00,3577.91,3609.0,3575.31,3584.29,1259.127036,2019-01-16 21:59:59.999,4517126.93488905,9050,752.96104700,2701441.68501504,0
2019-01-16 22:00:00,3584.29,3586.29,3576.05,3579.89,626.97428,2019-01-16 22:59:59.999,2245497.47962732,6091,325.40494000,1165438.30539826,0
2019-01-16 23:00:00,3580.18,3598.98,3578.0,3591.84,592.781245,2019-01-16 23:59:59.999,2127169.46521422,6287,337.13580900,1209781.70798032,0
2019-01-17 00:00:00,3591.84,3597.29,3582.08,3587.73,968.626011,2019-01-17 00:59:59.999,3478544.93133671,7362,561.76667500,2017622.32318507,0
2019-01-17 01:00:00,3587.53,3600.51,3582.99,3593.46,778.057422,2019-01-17 01:59:59.999,2794657.68210479,6717,340.03556500,1221649.89059311,0
2019-01-17 02:00:00,3593.46,3600.0,3551.16,3557.4,1102.69794,2019-01-17 02:59:59.999,3950062.81936130,8378,513.64709500,1840802.12123802,0
2019-01-17 03:00:00,3558.57,3576.64,3556.82,3574.59,1455.80137,2019-01-17 03:59:59.999,5192279.17904125,10109,810.42372500,2890548.11096344,0
2019-01-17 04:00:00,3574.57,3584.7,3568.17,3574.78,729.026598,2019-01-17 04:59:59.999,2606424.86270472,6065,399.21070700,1427460.57566527,0
2019-01-17 05:00:00,3573.75,3580.84,3568.16,3571.56,634.092423,2019-01-17 05:59:59.999,2267122.91081223,5655,354.27764000,1266848.61851821,0
2019-01-17 06:00:00,3571.58,3587.95,3568.19,3577.22,787.333087,2019-01-17 06:59:59.999,2816318.15490514,7537,431.23447600,1542667.25002278,0
2019-01-17 07:00:00,3576.64,3584.36,3570.0,3584.0,699.825101,2019-01-17 07:59:59.999,2504161.60576191,6994,412.99602600,1477954.62358486,0
2019-01-17 08:00:00,3583.73,3585.0,3574.0,3581.69,727.963239,2019-01-17 08:59:59.999,2605852.55669868,7058,424.28058800,1518773.17388497,0
2019-01-17 09:00:00,3580.76,3582.47,3567.0,3570.18,980.439212,2019-01-17 09:59:59.999,3505161.64475492,7654,535.66081200,1915275.93325609,0
2019-01-17 10:00:00,3570.56,3588.9,3530.39,3572.71,3209.878767,2019-01-17 10:59:59.999,11436931.03348043,17412,1604.24680900,5716253.59724012,0
2019-01-17 11:00:00,3572.71,3583.37,3569.75,3579.56,1199.338241,2019-01-17 11:59:59.999,4289575.16267249,8346,722.03152800,2582538.31210381,0
2019-01-17 12:00:00,3580.3,3581.51,3560.84,3570.0,911.865943,2019-01-17 12:59:59.999,3257835.83561552,8011,457.15512400,1633515.07415382,0
2019-01-17 13:00:00,3569.34,3575.65,3563.02,3568.2,909.283051,2019-01-17 13:59:59.999,3246059.58288194,7725,500.70680700,1787568.17083957,0
2019-01-17 14:00:00,3568.2,3579.57,3558.87,3575.83,1096.288328,2019-01-17 14:59:59.999,3914901.58410945,8543,544.08513300,1943142.69622597,0
2019-01-17 15:00:00,3575.83,3605.0,3570.0,3597.62,2046.588773,2019-01-17 15:59:59.999,7341862.26920587,13463,1027.76817300,3688022.21471173,0
2019-01-17 16:00:00,3597.17,3633.0,3576.12,3581.98,2791.456293,2019-01-17 16:59:59.999,10049452.49247309,16242,1467.50101000,5284008.01901871,0
2019-01-17 17:00:00,3581.98,3600.98,3573.0,3594.27,1597.202835,2019-01-17 17:59:59.999,5726639.65916604,10059,907.61293500,3253836.11163125,0
2019-01-17 18:00:00,3594.02,3618.78,3593.75,3605.69,1757.906618,2019-01-17 18:59:59.999,6336019.93620386,11756,949.53751800,3422467.67909808,0
2019-01-17 19:00:00,3605.97,3613.91,3600.72,3604.95,1122.245956,2019-01-17 19:59:59.999,4047611.41071469,8261,619.62764800,2235169.93351389,0
2019-01-17 20:00:00,3604.15,3610.59,3598.0,3605.46,680.811553,2019-01-17 20:59:59.999,2453930.58862120,7239,360.08730200,1298088.64807847,0
2019-01-17 21:00:00,3606.05,3634.7,3597.5,3603.02,1440.514939,2019-01-17 21:59:59.999,5204751.99791531,10516,830.03899800,2999459.88596890,0
2019-01-17 22:00:00,3603.02,3611.73,3590.0,3606.82,704.291117,2019-01-17 22:59:59.999,2536595.32272796,7106,437.92371100,1577413.89648813,0
2019-01-17 23:00:00,3606.83,3626.79,3604.88,3616.21,1423.906021,2019-01-17 23:59:59.999,5146383.74997392,9589,798.64739000,2886109.07768954,0
2019-01-18 00:00:00,3613.32,3620.0,3601.64,3607.42,636.158723,2019-01-18 00:59:59.999,2296234.31354554,6500,366.97229600,1324734.89869260,0
2019-01-18 01:00:00,3608.18,3613.94,3594.35,3598.52,786.609808,2019-01-18 01:59:59.999,2834437.80286384,6458,469.52365300,1691750.35648733,0
2019-01-18 02:00:00,3598.52,3610.0,3598.5,3603.2,561.75177,2019-01-18 02:59:59.999,2024673.34008690,5337,363.57392600,1310362.11479527,0
2019-01-18 03:00:00,3603.53,3606.08,3597.78,3600.87,498.414073,2019-01-18 03:59:59.999,1795699.41014517,6183,291.38504800,1049815.49250806,0
2019-01-18 04:00:00,3600.87,3604.8,3585.7,3591.2,610.764723,2019-01-18 04:59:59.999,2196224.09696876,6401,316.93868200,1139880.57467437,0
2019-01-18 05:00:00,3590.65,3600.0,3588.98,3598.43,808.205233,2019-01-18 05:59:59.999,2905923.22344097,6025,397.04016900,1427491.82703197,0
2019-01-18 06:00:00,3598.34,3611.3,3596.3,3607.85,499.401591,2019-01-18 06:59:59.999,1799604.01026536,5305,268.99355100,969343.67744136,0
2019-01-18 07:00:00,3608.85,3611.99,3597.0,3604.01,928.654706,2019-01-18 07:59:59.999,3345366.10915361,8019,599.70593100,2160318.79768479,0
2019-01-18 08:00:00,3604.01,3619.8,3600.0,3604.07,1139.14914,2019-01-18 08:59:59.999,4107937.18539067,8640,634.39743100,2288141.71065456,0
2019-01-18 09:00:00,3604.33,3613.0,3601.5,3611.15,1062.679271,2019-01-18 09:59:59.999,3834001.11088076,7895,487.82284900,1759836.59684440,0
2019-01-18 10:00:00,3611.15,3616.12,3590.0,3594.97,2424.37805,2019-01-18 10:59:59.999,8736878.84327057,11247,1446.23483600,5211978.87681232,0
